3048,363-239-1055,30483478,8
3049,116-229-1778,30496836,3
3050,272-408-9383,30502461,6
3051,486-499-5261,30517102,8
3052,137-686-8318,30525163,6
3053,962-556-7250,30536402,3
3054,891-794-6049,30547786,3
3055,623-232-4909,30559785,5
3056,976-277-3213,30565705,4
3057,391-177-4063,30573368,2
3058,189-566-2629,30580900,1
3059,436-436-7075,30595760,4
3060,472-200-1216,30602143,8
3061,699-741-6799,30615819,7
3062,976-510-9999,30622237,8
3063,444-533-7926,30633807,1
3064,573-483-7746,30640932,8
3065,386-713-8526,30658214,1
3066,430-384-6016,30668643,8
3067,299-541-2630,30671163,4
3068,732-664-4418,30680299,1
3069,934-257-4769,30695294,2
3070,926-383-3952,30702440,2
3071,490-281-6149,30715245,8
3072,593-523-3657,30726031,5
3073,850-507-9681,30737740,5
3074,759-661-5276,30742806,3
3075,518-324-6860,30755890,6
3076,244-259-9554,30766480,5
3077,299-562-4920,30777347,7
3078,161-177-1716,30789822,2
3079,877-215-4727,30799693,5
3080,877-125-7040,30804822,4
3081,553-955-9983,30818641,1
3082,258-226-6769,30828466,1
3083,877-290-8566,30831608,8
3084,158-449-9403,30845573,5
3085,792-705-8976,30859511,8
3086,654-343-4186,30861446,1
3087,519-961-9468,30876923,3
3088,308-830-1946,30886133,3
3089,329-440-5935,30899997,3
3090,473-853-8068,30909376,7
3091,803-586-3141,30911859,4
3092,853-615-8819,30929796,6
3093,876-375-4780,30932180,7
3094,705-318-6182,30943349,1
3095,892-186-1164,30951793,5
3096,823-398-3801,30961145,6
3097,932-344-4559,30971694,8
3098,612-561-5196,30980775,4
3099,187-590-9286,30999268,2
3100,990-817-2210,31006507,3
3101,223-177-3646,31015042,7
3102,300-508-6132,31025867,1
3103,952-674-2363,31039180,7
3104,337-636-6387,31048319,1
3105,214-504-8934,31059894,1
3106,515-527-1831,31063694,7
3107,163-371-9216,31079808,2
3108,874-709-8214,31087520,8
3109,450-414-5945,31092095,1
3110,981-720-5001,31109306,3
3111,333-185-9307,31115276,4
3112,661-159-2250,31120211,3
3113,185-367-1548,31132378,3
3114,201-383-3845,31141508,5
3115,983-822-6375,31154806,2
3116,218-682-3607,31168237,5
3117,753-898-8819,31178261,8
3118,710-827-8562,31183395,4
3119,212-796-5366,31197680,1
3120,826-888-4826,31204348,6
3121,946-230-5897,31211086,8
3122,777-292-2940,31226735,1
3123,236-618-7696,31233901,8
3124,617-984-8064,31247906,1
3125,635-326-4157,31258277,6
3126,814-631-9844,31267678,1
3127,813-193-3251,31272197,8
3128,157-464-7175,31284889,7
3129,794-130-2141,31298308,6
3130,576-797-7752,31300653,7
3131,670-648-9786,31311345,1
3132,968-526-2818,31326802,3
3133,144-645-2763,31331142,8
3134,974-199-6403,31345197,6
3135,140-665-5158,31356436,7
3136,822-569-1238,31368074,3
3137,828-939-7163,31370751,4
3138,419-821-9232,31381128,7
3139,588-814-3718,31392006,7
3140,996-582-4786,31404083,2
3141,241-914-2504,31411025,2
3142,162-250-2599,31427274,1
3143,241-262-7702,31432030,4
3144,441-815-2078,31449228,4
3145,929-414-6708,31452454,6
3146,659-467-1394,31469207,2
3147,842-570-6177,31476300,1
3148,252-970-5854,31482252,6
3149,119-816-3056,31497648,1
3150,486-203-1622,31500787,1
3151,981-714-3079,31511040,2
3152,540-894-9085,31526698,5
3153,540-781-8303,31535637,1
3154,164-661-1748,31544397,1
3155,233-359-4340,31555359,5
3156,636-459-6368,31565900,4
3157,200-903-5667,31571097,8
3158,907-819-9103,31581332,8
3159,935-160-6548,31594165,2
3160,451-451-1515,31603250,7
3161,433-620-4669,31610589,2
3162,793-650-2495,31629807,5
3163,784-284-5813,31635042,8
3164,221-844-4514,31649256,8
3165,555-433-3714,31652451,5
3166,404-735-3358,31663833,6
3167,947-498-1505,31671406,1
3168,553-499-7425,31687543,4
3169,379-403-3683,31694570,2
3170,755-570-6311,31701461,4
3171,615-254-3569,31713317,1
3172,305-240-5805,31723284,1
3173,579-563-3127,31737722,3
3174,541-390-4545,31747028,3
3175,220-834-7517,31750546,7
3176,474-392-8171,31761549,3
3177,768-467-3385,31777620,3
3178,650-422-7768,31787389,5
3179,862-335-4319,31793208,4
3180,196-381-9419,31805812,3
3181,877-821-6417,31810163,8
3182,883-489-2346,31824589,5
3183,357-706-8255,31834173,3
3184,862-610-9912,31844261,3
3185,727-222-7980,31856564,4
3186,397-352-4264,31869644,4
3187,313-882-7252,31877909,8
3188,349-588-8396,31887611,2
3189,723-674-6200,31894811,3
3190,517-870-2989,31902271,3
3191,793-403-2637,31910792,6
3192,560-122-5842,31921696,5
3193,787-830-3409,31932257,8
3194,419-349-9854,31946643,4
3195,582-661-7954,31955868,4
3196,206-143-8217,31965014,7
3197,549-706-9576,31972818,2
3198,162-926-2778,31989742,3
3199,460-162-9110,31998991,7
3200,335-927-8996,32009027,4
3201,485-514-6232,32018560,2
3202,757-314-7590,32026598,2
3203,374-865-4100,32032253,2
3204,156-410-1004,32047501,1
3205,418-182-8980,32053949,6
3206,174-356-3444,32064629,1
3207,774-430-4419,32071783,2
3208,309-926-3231,32086183,8
3209,867-363-6769,32097426,6
3210,111-970-6626,32102972,7
3211,686-996-1976,32114115,2
3212,358-320-8271,32121990,3
3213,461-540-6189,32133013,7
3214,481-185-8707,32140736,5
3215,868-412-7700,32152112,5
3216,694-531-8750,32169596,8
3217,315-840-1641,32174639,6
3218,199-399-6440,32183716,3
3219,497-158-9807,32198491,8
3220,195-816-2582,32209669,6
3221,223-641-9184,32211495,6
3222,205-644-4294,32221296,5
3223,599-128-6654,32234453,4
3224,386-527-8122,32247558,3
3225,644-985-9937,32253999,6
3226,653-224-9384,32261519,3
3227,634-936-7492,32275803,4
3228,635-697-6665,32285544,3
3229,518-467-7050,32291330,8
3230,842-772-4464,32300215,6
3231,585-701-4815,32313982,1
3232,370-317-2095,32329923,4
3233,992-599-4277,32335100,1
3234,420-192-6593,32342174,7
3235,124-805-3013,32353816,4
3236,659-232-6371,32361005,8
3237,917-931-9638,32376085,2
3238,590-405-1818,32389598,1
3239,580-139-1953,32397338,1
3240,360-356-3089,32400058,6
3241,636-418-7715,32412941,1
3242,835-683-2242,32429025,6
3243,139-445-8705,32432893,2
3244,751-874-8963,32444348,7
3245,237-867-7468,32452389,8
3246,682-741-3388,32460911,7
3247,435-565-2823,32479133,3
3248,549-170-7733,32489553,3
3249,349-613-6133,32494796,3
3250,983-419-7365,32500342,1
3251,252-157-3442,32512962,3
3252,515-895-7912,32521569,2
3253,794-633-1934,32536967,8
3254,443-561-3817,32543305,7
3255,938-263-7748,32559095,2
3256,657-480-9668,32561975,7
3257,116-944-9707,32573505,5
3258,372-508-8041,32582979,6
3259,217-581-1218,32593756,5
3260,985-540-2493,32605127,8
3261,538-942-8791,32612406,6
3262,246-696-3963,32625048,4
3263,561-487-7825,32636868,7
3264,406-451-1074,32649030,5
3265,669-335-8870,32654913,6
3266,732-665-2840,32665465,2
3267,930-387-7723,32672341,5
3268,914-380-6614,32689424,3
3269,729-597-7288,32697807,5
3270,886-387-7682,32709533,6
3271,527-188-5796,32715265,3
3272,998-134-3978,32722641,5
3273,993-535-9468,32734258,7
3274,923-330-9390,32746006,7
3275,754-220-1414,32751509,2
3276,270-545-1903,32764165,6
3277,514-763-1806,32775281,8
3278,843-456-1996,32785609,4
3279,661-558-4232,32796789,6
3280,975-230-1362,32805283,3
3281,713-777-4900,32810180,4
3282,227-870-1826,32820620,8
3283,180-455-4781,32834990,8
3284,888-938-2785,32843057,3
3285,854-553-9370,32857687,4
3286,180-155-2801,32860815,5
3287,191-971-5451,32873168,5
3288,415-171-3069,32882774,2
3289,649-140-6656,32894737,6
3290,249-962-2910,32906468,2
3291,991-714-5692,32915129,1
3292,317-473-8455,32927394,1
3293,243-551-9101,32930138,1
3294,874-955-5588,32941792,5
3295,130-877-6089,32953860,6
3296,850-761-5926,32967432,5
3297,450-820-5004,32975774,8
3298,427-969-8231,32980776,8
3299,865-318-3629,32997035,8
3300,355-145-8254,33006476,2
3301,203-163-3000,33018984,5
3302,736-993-4984,33028961,4
3303,804-139-7735,33033028,6
3304,117-230-3096,33045316,3
3305,497-537-3198,33050958,2
3306,283-470-4329,33064464,1
3307,243-857-4025,33071456,6
3308,195-125-1084,33080407,3
3309,797-392-4805,33098932,3
3310,868-254-9958,33108809,3
3311,530-178-4321,33112279,7
3312,346-304-5856,33121948,4
3313,652-665-4612,33134036,7
3314,963-468-9228,33145859,7
3315,639-408-7853,33150015,6
3316,632-704-8433,33164318,3
3317,937-883-7847,33173833,8
3318,639-459-8387,33183305,7
3319,830-113-4318,33197548,6
3320,331-924-2488,33204957,3
3321,137-969-3847,33214938,5
3322,444-341-6909,33228741,7
3323,382-979-5116,33231593,6
3324,852-725-1778,33240574,8
3325,749-471-4215,33259300,8
3326,688-316-6551,33268233,2
3327,761-735-5679,33275571,5
3328,408-988-1924,33284091,2
3329,801-584-6946,33299791,7
3330,737-521-3269,33307001,7
3331,533-906-1964,33319806,6
3332,968-397-4337,33326730,6
3333,628-429-3343,33334415,8
3334,320-337-6511,33345754,2
3335,383-288-4647,33353923,4
3336,525-758-4076,33368581,1
3337,931-590-2342,33379427,6
3338,953-493-3511,33385841,6
3339,846-782-2237,33394864,8
3340,967-727-1368,33401459,3
3341,142-275-4378,33417016,8
3342,486-161-4217,33429979,7
3343,246-974-1104,33432616,7
3344,593-901-4813,33440682,2
3345,324-494-6299,33453515,1
3346,547-814-6096,33469921,1
3347,727-413-9092,33477092,3
3348,350-776-1828,33488447,7
3349,656-132-4921,33491048,7
3350,972-223-4844,33501710,3
3351,123-999-9898,33515412,5
3352,695-972-1583,33527582,4
3353,286-142-1869,33535251,7
3354,331-660-4871,33542586,8
3355,497-268-3794,33557656,4
3356,219-811-4757,33560732,7
3357,826-493-2580,33574485,4
3358,384-244-9882,33586611,2
3359,244-726-9382,33593679,2
3360,452-886-4850,33609906,4
3361,700-295-7180,33612667,4
3362,277-557-6811,33623576,1
3363,372-376-1356,33632140,1
3364,596-195-2255,33640661,4
3365,657-247-9018,33659302,4
3366,714-155-2225,33666674,4
3367,280-721-8527,33670879,5
3368,858-756-7687,33685938,7
3369,652-196-2830,33699927,8
3370,862-894-7788,33700647,8
3371,530-809-8636,33712216,1
3372,914-591-6323,33725800,3
3373,296-114-6818,33731181,2
3374,631-932-8080,33743952,7
3375,427-625-2362,33755432,2
3376,601-301-6397,33766636,7
3377,248-919-8517,33770928,4
3378,396-700-6011,33785271,5
3379,184-421-1659,33790442,7
3380,818-818-7176,33807014,7
3381,904-400-8715,33817001,3
3382,647-726-4208,33820693,2
3383,973-551-3556,33831729,6
3384,400-307-8268,33841563,4
3385,436-848-2320,33853283,5
3386,418-605-3184,33865583,2
3387,892-466-3859,33874673,8
3388,143-409-6023,33882066,7
3389,609-856-9276,33891428,8
3390,384-586-2285,33900564,4
3391,148-965-8416,33919069,4
3392,609-358-2223,33925978,3
3393,314-375-7049,33932365,4
3394,273-259-5187,33941403,8
3395,692-134-5017,33951776,3
3396,533-396-8809,33960027,4
3397,330-203-2532,33979570,2
3398,603-117-4493,33989250,7
3399,897-411-5208,33996781,3
3400,720-779-4400,34007479,2
3401,313-893-8206,34016139,5
3402,850-981-9529,34025599,1
3403,666-127-5230,34035512,6
3404,199-551-9842,34043236,4
3405,868-152-4609,34058099,5
3406,851-497-4265,34068420,3
3407,524-322-1968,34075326,4
3408,312-240-3771,34084956,6
3409,728-451-9717,34094728,3
3410,373-891-7662,34101400,8
3411,313-157-4269,34110981,4
3412,255-275-1756,34129949,6
3413,878-153-2648,34133058,2
3414,214-442-1329,34140387,1
3415,474-117-7218,34153179,4
3416,253-486-1408,34169131,7
3417,294-436-9017,34173688,5
3418,198-648-7270,34183221,1
3419,661-204-2582,34198164,1
3420,732-430-9421,34203389,1
3421,797-129-7718,34211864,6
3422,204-996-9827,34221672,6
3423,441-361-6429,34239214,1
3424,232-416-9243,34246215,4
3425,499-413-4652,34254213,8
3426,441-449-5701,34264934,5
3427,663-163-9391,34272017,2
3428,373-175-2420,34288727,3
3429,660-775-1135,34297232,8
3430,357-675-5746,34306799,4
3431,654-857-8075,34314956,7
3432,374-812-5259,34327412,1
3433,934-998-7457,34336782,6
3434,216-565-7497,34348328,5
3435,190-518-2815,34356303,7
3436,911-934-1452,34363829,6
3437,434-359-9747,34376344,4
3438,317-839-8606,34389113,7
3439,692-744-6403,34397460,8
3440,685-554-7079,34401955,6
3441,684-700-5323,34417477,5
3442,459-608-9290,34429490,1
3443,118-525-5878,34431725,4
3444,560-537-7409,34447592,1
3445,210-730-3646,34456199,5
3446,163-744-3916,34464837,6
3447,931-881-5416,34471146,7
3448,807-428-1634,34487889,5
3449,728-448-1282,34496669,3
3450,898-213-6681,34501557,7
3451,824-674-9790,34517711,8
3452,860-193-4428,34524552,5
3453,350-939-5356,34538468,5
3454,903-802-4455,34543149,7
3455,504-357-9233,34550112,2
3456,705-445-9278,34568016,3
3457,288-725-2496,34577230,1
3458,995-767-9319,34585035,4
3459,283-988-9180,34591488,7
3460,888-291-8125,34604747,1
3461,983-875-3292,34616531,4
3462,323-788-2778,34622713,4
3463,279-342-5775,34634632,4
3464,788-943-8594,34643470,4
3465,874-335-4090,34650536,3
3466,167-438-9525,34664153,6
3467,374-310-7649,34678501,7
3468,333-621-4761,34687246,5
3469,864-280-6869,34691822,8
3470,875-945-1926,34701557,2
3471,228-131-5957,34716854,6
3472,635-169-8618,34728924,5
3473,207-459-3906,34731689,1
3474,872-619-4787,34740656,6
3475,752-502-8507,34752324,2
3476,700-689-9488,34760288,7
3477,504-947-7583,34777054,6
3478,306-719-2180,34788045,2
3479,429-388-4319,34790815,3
3480,324-112-5165,34807717,3
3481,511-899-5293,34812645,4
3482,841-807-1450,34820361,1
3483,128-309-3079,34836507,1
3484,297-779-3782,34846862,7
3485,646-291-5699,34858882,3
3486,515-504-1051,34866346,2
3487,605-861-6748,34876820,3
3488,166-643-9951,34886570,4
3489,980-215-7984,34895654,2
3490,604-357-9196,34907961,7
3491,498-957-4380,34915625,1
3492,155-698-9026,34921680,3
3493,381-605-5152,34939437,6
3494,554-474-3782,34942089,8
3495,272-683-4055,34952567,7
3496,470-493-7689,34962297,5
3497,938-540-8618,34970514,4
3498,561-945-4568,34988325,8
3499,288-237-2653,34993898,1
3500,608-401-7167,35008063,5
3501,234-667-1606,35010906,3
3502,701-620-7664,35020853,8
3503,614-622-8953,35036519,4
3504,945-718-3462,35043237,7
3505,601-420-8430,35052900,8
3506,810-371-4591,35067480,4
3507,927-426-5536,35073785,6
3508,869-727-8914,35083679,4
3509,683-508-6710,35091265,2
3510,415-246-3151,35106591,6
3511,538-457-8851,35118964,2
3512,207-573-6196,35129589,7
3513,426-799-6635,35136735,4
3514,831-431-8721,35146783,2
3515,928-988-7460,35156635,6
3516,268-176-8025,35169352,1
3517,527-137-7261,35171744,5
3518,997-655-4952,35187198,5
3519,174-252-7189,35196008,2
3520,237-783-7363,35206359,1
3521,720-169-7790,35217443,8
3522,516-776-5764,35229288,6
3523,755-802-9757,35231487,4
3524,909-443-9728,35240320,1
3525,748-226-2863,35250379,1
3526,657-768-8721,35264225,2
3527,835-475-2905,35274016,5
3528,662-819-1622,35289102,4
3529,508-955-9345,35296493,8
3530,564-893-8713,35304953,7
3531,508-745-2937,35311756,8
3532,670-624-9009,35328388,7
3533,442-207-4850,35330222,1
3534,398-126-6759,35345121,2
3535,159-571-6551,35358232,7
3536,826-400-3037,35364592,8
3537,161-638-1552,35379659,5
3538,272-404-6701,35386995,8
3539,605-167-6608,35394674,1
3540,285-157-6456,35401119,6
3541,723-736-6219,35419657,2
3542,340-660-5968,35428089,1
3543,988-644-2418,35433157,7
3544,298-882-5797,35445022,2
3545,633-155-9974,35451408,4
3546,871-669-3319,35465566,4
3547,718-834-1164,35475200,8
3548,547-476-4796,35481817,5
3549,326-228-1880,35497714,6
3550,718-669-4897,35508747,7
3551,583-816-9581,35516137,4
3552,597-781-8694,35526427,3
3553,458-481-9174,35532882,5
3554,133-856-6461,35546421,8
3555,928-586-7047,35552441,1
3556,553-955-2396,35567431,8
3557,716-642-9133,35578275,7
3558,427-716-5940,35582582,8
3559,617-969-4653,35599426,2
3560,583-155-2488,35609006,6
3561,577-130-5230,35612942,6
3562,847-604-8761,35626037,1
3563,422-921-9569,35639174,8
3564,922-400-7738,35642026,1
3565,346-742-9918,35655651,5
3566,868-414-2518,35667178,3
3567,154-117-5702,35676207,2
3568,659-422-9087,35686763,3
3569,202-198-2510,35694660,5
3570,178-471-3225,35706036,3
3571,363-975-6816,35715314,6
3572,143-873-9446,35725290,3
3573,807-481-3087,35732242,2
3574,501-296-1697,35744243,7
3575,856-595-2861,35751647,1
3576,138-530-5313,35769425,4
3577,283-554-2675,35777001,4
3578,940-319-9040,35785695,7
3579,117-373-7549,35797098,4
3580,652-899-4172,35809623,8
3581,777-566-9466,35810522,5
3582,889-881-4002,35826573,7
3583,555-487-4503,35831232,8
3584,537-826-5773,35849659,6
3585,284-552-4925,35859738,5
3586,893-439-2049,35864649,7
3587,571-808-7737,35879719,3
3588,745-145-3663,35885734,8
3589,879-599-4681,35894579,4
3590,287-853-8549,35902544,5
3591,579-655-3387,35910052,3
3592,743-161-6086,35927015,1
3593,190-599-8612,35934068,7
3594,806-389-5847,35941165,7
3595,919-352-8196,35954924,8
3596,330-940-6048,35961154,3
3597,692-665-7814,35975493,8
3598,468-554-8246,35987429,6
3599,145-218-1028,35990996,7
3600,439-328-6114,36004558,7
3601,676-204-6715,36016116,7
3602,256-376-8318,36024369,1
3603,456-478-2474,36036118,6
3604,988-587-7092,36048628,5
3605,488-940-7600,36050673,6
3606,812-875-4678,36064140,2
3607,866-812-3167,36078162,8
3608,328-342-8188,36088032,3
3609,852-519-6337,36098072,5
3610,788-844-5362,36102500,5
3611,660-933-1325,36114577,8
3612,592-945-7018,36120018,4
3613,835-682-3491,36133556,4
3614,831-138-3297,36146898,7
3615,482-537-9041,36156719,8
3616,428-929-9206,36169854,5
3617,939-595-3746,36173138,4
3618,127-511-9337,36182614,7
3619,830-884-4834,36192351,5
3620,497-270-1379,36201953,2
3621,816-818-7928,36218474,4
3622,226-163-7610,36224549,4
3623,550-619-9245,36234829,1
3624,897-524-9557,36248794,2
3625,905-722-3300,36250122,4
3626,763-769-6085,36261784,5
3627,582-768-4683,36279174,2
3628,646-340-1727,36288184,7
3629,930-132-7230,36290913,8
3630,445-149-5216,36303045,2
3631,486-570-5269,36317533,8
3632,894-893-1076,36321577,2
3633,927-807-7017,36334147,4
3634,859-318-7215,36345629,8
3635,794-156-5852,36353788,3
3636,376-750-9439,36362183,5
3637,226-734-3526,36372087,4
3638,366-922-2289,36385538,8
3639,171-116-5530,36394204,8
3640,824-920-8496,36404851,6
3641,380-610-4851,36418280,1
3642,219-950-7377,36425099,4
3643,458-209-6060,36431691,2
3644,387-652-5440,36448435,8
3645,642-744-1170,36452576,3
3646,785-784-6061,36464945,1
3647,573-632-9085,36478762,4
3648,709-578-6746,36488956,7
3649,968-608-4541,36491118,3
3650,412-964-5120,36505897,6
3651,839-792-7097,36519450,6
3652,429-425-2700,36521488,5
3653,862-859-6382,36532687,7
3654,342-759-7861,36543400,4
3655,379-189-7365,36550349,1
3656,145-348-5088,36564709,5
3657,699-765-1923,36571849,7
3658,447-631-1249,36580911,5
3659,696-969-2380,36595855,5
3660,979-500-1478,36600426,3
3661,516-719-7055,36619053,5
3662,995-141-5935,36622708,7
3663,164-830-3829,36637369,4
3664,361-315-8388,36648559,5
3665,799-663-1838,36650507,6
3666,713-571-3544,36669463,3
3667,519-547-7279,36674932,6
3668,168-940-7026,36684600,1
3669,833-133-4233,36693853,2
3670,559-166-1885,36705527,7
3671,906-250-1961,36716736,3
3672,363-500-9653,36722619,8
3673,901-630-4091,36739109,5
3674,300-168-5694,36741124,5
3675,364-473-4454,36759028,7
3676,370-763-3723,36763828,4
3677,574-864-8944,36773245,6
3678,543-230-9234,36787026,7
3679,625-861-3607,36795359,6
3680,879-773-9315,36808582,3
3681,982-343-9164,36816725,4
3682,408-270-4118,36821832,4
3683,910-962-3360,36835204,7
3684,970-237-8474,36844340,2
3685,771-565-8837,36854592,2
3686,784-113-5516,36865004,7
3687,908-163-6015,36876957,6
3688,346-274-6563,36880708,6
3689,475-878-7707,36893519,5
3690,208-327-4358,36907408,5
3691,814-670-2235,36912335,4
3692,873-401-1757,36921167,6
3693,410-869-5904,36933432,5
3694,377-992-2516,36949790,6
3695,572-758-6455,36955441,7
3696,809-780-1701,36962056,5
3697,354-781-2036,36973638,1
3698,875-830-3641,36989388,2
3699,527-260-7139,36995208,3
3700,450-961-5683,37006822,8
3701,345-162-3430,37016827,6
3702,621-398-3883,37026679,5
3703,447-985-8082,37034220,1
3704,460-697-5733,37041696,6
3705,894-456-8023,37054814,6
3706,749-240-9837,37063358,8
3707,844-590-6318,37076275,6
3708,728-475-1885,37088732,5
3709,608-676-6159,37091846,6
3710,768-990-6255,37102349,3
3711,600-972-6730,37113735,5
3712,878-562-8373,37129586,7
3713,144-606-6885,37132263,7
3714,258-358-1766,37140861,5
3715,444-148-2295,37155953,3
3716,958-911-2299,37168618,8
3717,636-414-8364,37178896,4
3718,648-699-6769,37186607,5
3719,658-515-4008,37197349,8
3720,885-256-4233,37202128,8
3721,744-493-3507,37218606,6
3722,718-157-2025,37228966,6
3723,188-501-3812,37236684,8
3724,443-820-5504,37247311,6
3725,165-665-7543,37253865,3
3726,358-894-7811,37265123,3
3727,591-654-1070,37272702,6
3728,889-557-1970,37285003,1
3729,299-992-5580,37294495,8
3730,690-678-9810,37309312,3
3731,246-135-1938,37314509,3
3732,395-754-9605,37327854,8
3733,693-397-5838,37334414,7
3734,636-140-6248,37344726,7
3735,546-638-3383,37355144,1
3736,452-137-7434,37364463,6
3737,379-865-6431,37377246,4
3738,676-891-1710,37388117,6
3739,496-532-4609,37396444,4
3740,506-540-5154,37406726,4
3741,320-391-5603,37418862,7
3742,474-490-7560,37423376,1
3743,462-850-4791,37434873,6
3744,550-316-9703,37444030,3
3745,870-703-9559,37453780,5
3746,567-449-3059,37463942,4
3747,668-372-4476,37474663,6
3748,982-601-3968,37487623,4
3749,397-342-7962,37499287,2
3750,424-521-5184,37503156,7
3751,602-520-7190,37517889,8
3752,273-937-4227,37527760,6
3753,744-801-3567,37530194,5
3754,184-187-4757,37543943,2
3755,736-471-2536,37553126,7
3756,920-230-2916,37560756,6
3757,553-592-9478,37570058,5
3758,329-682-7071,37582977,2
3759,749-623-9784,37591120,3
3760,539-115-6714,37606199,6
3761,914-721-8404,37612872,8
3762,700-445-8736,37620566,4
3763,187-285-3369,37637503,3
3764,751-852-3404,37644271,3
3765,468-580-1772,37650563,4
3766,318-652-5988,37662528,2
3767,188-439-9346,37674874,5
3768,527-484-4295,37685396,8
3769,517-363-1947,37698077,2
3770,541-540-6332,37709559,5
3771,624-444-5332,37710611,5
3772,612-202-9560,37724962,5
3773,315-124-7250,37738527,2
3774,584-351-6668,37746593,5
3775,581-877-1938,37752267,8
3776,720-220-1420,37763204,2
3777,295-464-2336,37771716,5
3778,989-528-4860,37785488,8
3779,948-999-8484,37796757,4
3780,822-344-5394,37806582,1
3781,590-834-9216,37815276,5
3782,191-602-5078,37823312,6
3783,689-280-1698,37831820,6
3784,355-749-7192,37842804,5
3785,290-992-3817,37857599,3
3786,933-403-1342,37864875,5
3787,713-942-9253,37877137,8
3788,187-451-9390,37887732,4
3789,997-638-3632,37895397,7
3790,521-646-2199,37909468,4
3791,975-933-7590,37912126,4
3792,887-862-4295,37929522,3
3793,921-786-9217,37935078,6
3794,873-611-4983,37940361,5
3795,179-281-7094,37955348,8
3796,452-485-6296,37966105,3
3797,537-846-5532,37971209,2
3798,143-325-1678,37989258,7
3799,522-175-1605,37993026,7
3800,773-126-3207,38009936,7
3801,949-382-3570,38014452,4
3802,273-706-2953,38026774,6
3803,530-259-8347,38039006,2
3804,157-646-9368,38046113,1
3805,450-116-8047,38055397,7
3806,278-912-4312,38062436,2
3807,649-379-1123,38070240,7
3808,819-205-2678,38082640,8
3809,693-383-5911,38098973,5
3810,372-680-2451,38104767,1
3811,460-593-9817,38119887,5
3812,988-528-3054,38123603,8
3813,846-787-1516,38133125,2
3814,901-792-6161,38147806,6
3815,229-814-2317,38157276,3
3816,674-490-7259,38160835,2
3817,505-770-4241,38172967,6
3818,162-443-3524,38180816,7
3819,600-800-1618,38193847,6
3820,475-810-4434,38206007,6
3821,381-969-1629,38216438,1
3822,933-668-5556,38226213,1
3823,713-979-9280,38238912,2
3824,390-274-3928,38245437,1
3825,920-224-3090,38250896,1
3826,220-644-6167,38262023,1
3827,545-979-4635,38271396,7
3828,673-255-8209,38280657,1
3829,488-442-4283,38293817,4
3830,590-591-4219,38308245,1
3831,675-314-6720,38318074,2
3832,292-186-5059,38322857,1
3833,837-325-4002,38334990,4
3834,977-663-2921,38340105,7
3835,449-588-1294,38355877,8
3836,208-354-8323,38365839,4
3837,266-421-1141,38373452,4
3838,543-602-4332,38385420,7
3839,623-209-7460,38390291,6
3840,398-634-1855,38406775,3
3841,547-876-5769,38417998,1
3842,159-375-6893,38425123,4
3843,407-803-2243,38430206,2
3844,334-164-4605,38440728,7
3845,821-394-9555,38450353,3
3846,474-760-4954,38465776,3
3847,324-491-9390,38475179,6
3848,658-807-7688,38488499,1
3849,506-620-3679,38490954,1
3850,735-698-2777,38504942,8
3851,688-825-9312,38513826,6
3852,182-831-4644,38529400,6
3853,793-979-7392,38536130,5
3854,452-861-8814,38543784,4
3855,187-971-8764,38553990,6
3856,764-366-1954,38562727,5
3857,835-230-5475,38578113,1
3858,315-908-6487,38580477,4
3859,572-428-7597,38598551,1
3860,319-960-4573,38606032,8
3861,918-737-8842,38619775,4
3862,981-562-7251,38627194,4
3863,339-626-4360,38639208,8
3864,505-786-4041,38646410,3
3865,649-395-1847,38650859,8
3866,892-780-7976,38669472,7
3867,582-374-9497,38671789,7
3868,618-942-8993,38689811,8
3869,201-268-1551,38694284,6
3870,160-325-1657,38709917,8
3871,336-689-4727,38711894,2
3872,728-879-3760,38727796,3
3873,913-580-2655,38735201,8
3874,470-257-4935,38742612,4
3875,148-561-9699,38759946,7
3876,456-862-3912,38764339,1
3877,396-632-3833,38776663,7
3878,244-564-4571,38786501,3
3879,507-481-7970,38792498,3
3880,369-546-6177,38808472,1
3881,368-173-4648,38819490,6
3882,646-964-2913,38822004,4
3883,179-521-7540,38839814,1
3884,355-218-1962,38848245,4
3885,563-662-8589,38855270,5
3886,512-408-9118,38860948,5
3887,482-373-9112,38870745,5
3888,965-999-4255,38885534,6
3889,326-429-9813,38899675,4
3890,413-881-7639,38902609,8
3891,637-970-2583,38915464,6
3892,553-646-3158,38928827,7
3893,883-990-9783,38936359,6
3894,306-804-7480,38942588,3
3895,232-936-4686,38952084,3
3896,377-211-6512,38964605,5
3897,168-399-4547,38973731,1
3898,966-768-6533,38989282,2
3899,657-215-3372,38995735,1
3900,827-456-5597,39008264,6
3901,853-625-7993,39014016,1
3902,888-250-4601,39025094,2
3903,463-219-9450,39037536,8
3904,909-408-2012,39041337,2
3905,126-554-7292,39057940,3
3906,222-824-1032,39060839,6
3907,356-415-6882,39071156,1
3908,158-882-3803,39080761,7
3909,604-417-9915,39098975,6
3910,740-617-5216,39104819,4
3911,811-261-3796,39113804,1
3912,806-900-3530,39128523,4
3913,189-142-9115,39133266,4
3914,775-847-4791,39140566,3
3915,353-781-1557,39152911,7
3916,345-140-2428,39164852,1
3917,520-650-4059,39174969,7
3918,538-897-7382,39188275,2
3919,447-980-1865,39199316,2
3920,949-331-6997,39206729,1
3921,515-571-9009,39217739,3
3922,769-912-9911,39223811,8
